inning,pitcher,season,hits_allowed,walks,strikeouts,batters_faced,runs_allowed,ERA_season,WHIP_season,FIP_season,K/9_season,BB/9_season,xFIP_season,CSW%_season,xERA_season,runs_rolling10_team,OBP_team,SLG_team,K_rate_team,BB_rate_team,is_home_team,label
1,608331,2024,4,2,4,9,0,3.25,1.16,3.33,8.57,2.94,3.33,0.278,3.7,1.0,0.3191489361702128,0.4102564102564102,0.2765957446808511,0.1276595744680851,True,1
1,542881,2024,4,2,5,9,0,3.81,1.29,4.66,7.13,3.66,4.85,0.273,4.37,1.4,0.3584905660377358,0.6956521739130435,0.3018867924528302,0.0754716981132075,True,0
1,656605,2024,7,3,3,9,5,4.25,1.3,4.08,8.39,2.53,4.08,0.2789999999999999,4.31,0.5,0.3478260869565217,0.6428571428571429,0.3043478260869565,0.0652173913043478,True,1
1,650633,2024,3,3,3,9,1,2.95,1.19,3.33,10.42,3.26,3.5,0.313,3.56,0.2,0.282051282051282,0.34375,0.2051282051282051,0.0769230769230769,True,1
1,656302,2024,5,3,4,9,3,3.47,1.07,3.1,10.65,3.09,3.44,0.293,3.31,0.3,0.2857142857142857,0.2941176470588235,0.2142857142857142,0.0952380952380952,True,1
1,656427,2024,4,3,5,9,3,3.17,1.07,3.48,10.78,2.11,3.0,0.313,3.54,0.2,0.2564102564102564,0.2972972972972973,0.1794871794871795,0.0512820512820512,False,1
1,684007,2024,7,0,4,9,3,2.91,1.02,3.72,9.03,1.45,3.62,0.2739999999999999,3.39,0.9,0.4042553191489361,0.717948717948718,0.1276595744680851,0.1276595744680851,True,0
1,676440,2024,4,3,4,9,2,3.47,1.12,3.56,9.69,2.28,3.72,0.2739999999999999,3.75,1.1,0.4509803921568627,0.8604651162790697,0.1372549019607843,0.1176470588235294,True,0
1,656427,2024,4,0,6,9,0,3.17,1.07,3.48,10.78,2.11,3.0,0.313,3.54,0.5,0.3333333333333333,0.4594594594594595,0.0476190476190476,0.119047619047619,False,0
1,669203,2024,5,0,4,9,6,2.92,1.1,3.55,8.38,2.22,3.55,0.286,3.34,0.2,0.2222222222222222,0.3428571428571428,0.3055555555555556,0.0277777777777777,True,1
1,656427,2024,6,2,5,9,3,3.17,1.07,3.48,10.78,2.11,3.0,0.313,3.54,0.2,0.1764705882352941,0.2580645161290322,0.2058823529411764,0.0588235294117647,False,0
1,682243,2024,5,2,5,9,2,2.94,0.98,3.58,8.53,2.25,3.85,0.272,3.72,0.6,0.2954545454545454,0.4,0.25,0.0454545454545454,True,1
1,669302,2024,7,2,7,9,5,3.23,0.89,3.27,9.49,1.6,3.11,0.301,3.14,0.4,0.2439024390243902,0.2972972972972973,0.3170731707317073,0.048780487804878,True,0
1,656427,2024,5,2,5,9,1,3.17,1.07,3.48,10.78,2.11,3.0,0.313,3.54,0.5,0.375,0.358974358974359,0.2708333333333333,0.1666666666666666,False,0
1,656605,2024,7,2,5,9,7,4.25,1.3,4.08,8.39,2.53,4.08,0.2789999999999999,4.31,1.2,0.3877551020408163,0.6428571428571429,0.2653061224489796,0.1224489795918367,True,1
1,656427,2024,9,1,10,9,4,3.17,1.07,3.48,10.78,2.11,3.0,0.313,3.54,0.3,0.2857142857142857,0.4,0.4047619047619047,0.0476190476190476,False,1
1,605400,2024,8,0,4,9,4,3.57,1.2,3.94,8.89,2.26,3.44,0.28,3.72,0.9,0.3478260869565217,0.5,0.3043478260869565,0.1521739130434782,True,0
1,657277,2024,9,3,4,9,4,3.47,1.23,2.95,7.56,2.2,3.28,0.284,4.31,0.9,0.4166666666666667,0.5526315789473685,0.2083333333333333,0.1875,True,0
1,650911,2024,5,1,2,9,1,3.32,1.24,3.0,7.58,2.18,3.19,0.275,3.56,0.9,0.3478260869565217,0.5384615384615384,0.2826086956521739,0.1304347826086956,True,1
1,678394,2024,5,1,7,9,3,4.49,1.36,4.19,8.48,3.55,3.87,0.281,4.56,0.7,0.3541666666666667,0.4761904761904761,0.2291666666666666,0.0833333333333333,True,1
1,676710,2024,7,0,2,10,6,4.36,1.12,4.65,8.58,2.5,4.35,0.278,3.86,0.6,0.3404255319148936,0.5238095238095238,0.2340425531914893,0.0638297872340425,True,1
1,642547,2024,4,4,4,9,3,3.68,1.21,4.16,10.36,3.52,3.93,0.27,3.86,1.1,0.3617021276595745,0.7727272727272727,0.2127659574468085,0.0638297872340425,True,1
1,663903,2024,10,4,8,9,3,3.71,1.27,3.93,8.52,2.71,3.62,0.284,4.65,0.8,0.3877551020408163,0.5348837209302325,0.1428571428571428,0.1224489795918367,True,1
1,666142,2024,6,1,4,9,3,3.14,1.14,2.99,10.77,3.24,3.46,0.289,3.31,0.8,0.3478260869565217,0.5476190476190477,0.217391304347826,0.0869565217391304,True,0
1,607625,2024,6,2,4,9,2,3.0,1.09,3.25,7.88,2.09,3.83,0.281,3.75,0.8,0.3409090909090909,0.525,0.2045454545454545,0.0909090909090909,True,1
1,596295,2024,5,3,2,9,3,4.75,1.31,4.83,6.33,2.07,4.5,0.261,5.07,0.3,0.2727272727272727,0.4761904761904761,0.1363636363636363,0.0454545454545454,True,1
1,694297,2024,4,1,7,9,3,4.71,1.24,3.61,9.17,2.08,3.58,0.29,3.78,0.2,0.225,0.303030303030303,0.225,0.125,True,0
1,450203,2024,5,3,5,9,2,4.19,1.32,4.46,9.09,3.54,3.99,0.2789999999999999,4.49,0.3,0.3170731707317073,0.5135135135135135,0.1463414634146341,0.073170731707317,True,1
1,608331,2024,4,4,7,9,4,3.25,1.16,3.33,8.57,2.94,3.33,0.278,3.7,0.4,0.2894736842105263,0.5294117647058824,0.1578947368421052,0.0789473684210526,True,1
1,571578,2024,9,3,5,9,4,5.62,1.5,4.41,7.16,2.78,4.14,0.254,5.53,0.5,0.391304347826087,0.4324324324324324,0.2608695652173913,0.1521739130434782,True,1
1,663623,2024,4,1,6,9,0,4.41,1.2,4.41,7.48,2.49,4.03,0.262,4.31,0.5,0.391304347826087,0.4324324324324324,0.2391304347826087,0.1521739130434782,True,1
1,640455,2024,4,3,3,9,2,3.47,1.08,3.83,9.12,3.12,4.04,0.276,3.75,0.5,0.3777777777777777,0.4166666666666667,0.2222222222222222,0.1555555555555555,True,0
1,650633,2024,6,2,4,9,7,2.95,1.19,3.33,10.42,3.26,3.5,0.313,3.56,0.7,0.3958333333333333,0.5238095238095238,0.3125,0.1041666666666666,True,1
1,571945,2024,7,2,5,9,5,5.35,1.28,4.24,6.4,1.31,4.08,0.26,4.65,0.3,0.3555555555555555,0.3243243243243243,0.2,0.1555555555555555,True,1
1,657277,2024,7,2,5,9,5,3.47,1.23,2.95,7.56,2.2,3.28,0.284,4.31,0.6,0.4081632653061224,0.5348837209302325,0.2857142857142857,0.1020408163265306,True,1
1,656288,2024,4,2,4,9,2,5.19,1.4,5.26,6.82,3.46,4.75,0.255,4.71,0.7,0.3181818181818182,0.5952380952380952,0.1818181818181818,0.0454545454545454,False,1
1,543135,2024,4,2,5,9,0,3.8,1.11,3.83,8.75,2.21,3.47,0.286,3.91,0.2,0.3863636363636363,0.4473684210526316,0.2045454545454545,0.1136363636363636,True,1
1,656288,2024,3,2,6,9,0,5.19,1.4,5.26,6.82,3.46,4.75,0.255,4.71,0.8,0.3863636363636363,0.6428571428571429,0.2045454545454545,0.0454545454545454,False,1
1,542881,2024,7,3,4,9,4,3.81,1.29,4.66,7.13,3.66,4.85,0.273,4.37,0.1,0.3023255813953488,0.2777777777777778,0.2558139534883721,0.1395348837209302,False,1
1,656288,2024,4,4,7,10,1,5.19,1.4,5.26,6.82,3.46,4.75,0.255,4.71,0.6,0.3720930232558139,0.8,0.1395348837209302,0.0465116279069767,False,0
1,669854,2024,4,2,5,9,0,2.8,1.09,4.15,8.93,3.66,4.09,0.282,4.0,0.6,0.4,0.5263157894736842,0.1777777777777777,0.1333333333333333,True,1
1,579328,2024,3,2,5,9,3,4.05,1.2,3.46,10.55,2.25,3.2,0.297,3.7,1.0,0.4285714285714285,0.6097560975609756,0.2244897959183673,0.1428571428571428,True,1
1,542881,2024,6,3,3,9,4,3.81,1.29,4.66,7.13,3.66,4.85,0.273,4.37,0.8,0.3829787234042553,0.3235294117647059,0.2127659574468085,0.2127659574468085,False,1
1,682243,2024,4,4,4,9,3,2.94,0.98,3.58,8.53,2.25,3.85,0.272,3.72,0.4,0.2682926829268293,0.3823529411764705,0.2439024390243902,0.1219512195121951,True,1
1,669923,2024,5,2,2,9,4,3.53,1.07,3.26,8.43,1.08,3.58,0.264,3.41,0.3,0.2857142857142857,0.303030303030303,0.2857142857142857,0.1428571428571428,True,1
1,450203,2024,2,3,7,9,1,4.19,1.32,4.46,9.09,3.54,3.99,0.2789999999999999,4.49,0.1,0.1666666666666666,0.2058823529411764,0.3611111111111111,0.0555555555555555,True,0
1,592332,2024,6,2,5,9,0,3.83,1.22,3.77,8.06,2.78,4.22,0.258,4.71,0.2,0.2888888888888888,0.2368421052631578,0.3111111111111111,0.1555555555555555,True,1
1,621244,2024,2,2,5,9,1,3.6,1.15,4.72,7.16,2.53,4.25,0.2769999999999999,4.74,0.2,0.25,0.2105263157894736,0.3181818181818182,0.1363636363636363,True,0
1,542881,2024,6,5,8,9,7,3.81,1.29,4.66,7.13,3.66,4.85,0.273,4.37,0.8,0.3829787234042553,0.4523809523809524,0.2127659574468085,0.0851063829787234,False,0
1,519242,2024,6,2,10,9,2,2.38,1.01,2.09,11.4,1.98,2.64,0.3229999999999999,2.8,0.1,0.1951219512195122,0.1891891891891892,0.2926829268292683,0.0975609756097561,True,1
1,656288,2024,8,1,3,9,5,5.19,1.4,5.26,6.82,3.46,4.75,0.255,4.71,1.0,0.3478260869565217,0.5675675675675675,0.3478260869565217,0.1739130434782608,False,1
1,500779,2024,3,5,4,9,3,3.75,1.25,4.56,7.13,3.33,4.44,0.248,4.52,0.7,0.3829787234042553,0.4878048780487805,0.2765957446808511,0.1276595744680851,True,0
1,656288,2024,3,4,8,9,2,5.19,1.4,5.26,6.82,3.46,4.75,0.255,4.71,0.0,0.2368421052631578,0.1212121212121212,0.3157894736842105,0.131578947368421,False,0
1,542881,2024,8,2,3,9,3,3.81,1.29,4.66,7.13,3.66,4.85,0.273,4.37,0.0,0.1714285714285714,0.09375,0.3428571428571428,0.0857142857142857,False,1
1,663372,2024,7,1,3,9,3,4.49,1.34,4.16,7.65,2.88,4.17,0.267,4.31,0.6,0.3333333333333333,0.4634146341463415,0.2222222222222222,0.0888888888888888,True,0
1,656288,2024,6,2,6,9,6,5.19,1.4,5.26,6.82,3.46,4.75,0.255,4.71,0.7,0.38,0.4523809523809524,0.28,0.12,False,1
1,669302,2024,2,0,9,9,0,3.23,0.89,3.27,9.49,1.6,3.11,0.301,3.14,0.3,0.3777777777777777,0.4871794871794871,0.1777777777777777,0.1111111111111111,True,1
1,669923,2024,3,2,7,9,2,3.53,1.07,3.26,8.43,1.08,3.58,0.264,3.41,0.3,0.3636363636363636,0.4473684210526316,0.1818181818181818,0.1136363636363636,True,1
1,542881,2024,6,1,10,9,3,3.81,1.29,4.66,7.13,3.66,4.85,0.273,4.37,1.1,0.3478260869565217,0.7441860465116279,0.1956521739130435,0.0434782608695652,False,1
1,622491,2024,4,2,5,9,0,3.64,1.17,3.91,8.98,2.41,3.82,0.2689999999999999,3.91,0.1,0.2564102564102564,0.1818181818181818,0.2307692307692307,0.1282051282051282,True,1
1,656288,2024,7,2,3,9,2,5.19,1.4,5.26,6.82,3.46,4.75,0.255,4.71,0.6,0.2307692307692307,0.5,0.282051282051282,0.0256410256410256,False,0
1,542881,2024,6,0,4,9,4,3.81,1.29,4.66,7.13,3.66,4.85,0.273,4.37,0.7,0.3333333333333333,0.375,0.3333333333333333,0.0888888888888888,False,1
1,542881,2024,7,1,2,9,4,3.81,1.29,4.66,7.13,3.66,4.85,0.273,4.37,0.8,0.3478260869565217,0.725,0.1304347826086956,0.0652173913043478,False,1
1,656427,2024,7,1,7,9,5,3.17,1.07,3.48,10.78,2.11,3.0,0.313,3.54,0.3,0.25,0.3255813953488372,0.1818181818181818,0.0227272727272727,True,0
1,656288,2024,6,3,4,9,5,5.19,1.4,5.26,6.82,3.46,4.75,0.255,4.71,0.7,0.3478260869565217,0.6585365853658537,0.1739130434782608,0.0652173913043478,False,1
1,542881,2024,5,6,2,9,3,3.81,1.29,4.66,7.13,3.66,4.85,0.273,4.37,0.8,0.2962962962962963,0.3478260869565217,0.2222222222222222,0.1296296296296296,False,0
1,656288,2024,8,2,4,9,5,5.19,1.4,5.26,6.82,3.46,4.75,0.255,4.71,0.2,0.3043478260869565,0.275,0.2391304347826087,0.1304347826086956,False,1
1,656288,2024,5,1,5,9,1,5.19,1.4,5.26,6.82,3.46,4.75,0.255,4.71,0.8,0.2830188679245283,0.3478260869565217,0.2452830188679245,0.1132075471698113,False,1
1,642547,2024,3,2,8,9,0,3.68,1.21,4.16,10.36,3.52,3.93,0.27,3.86,0.2,0.2666666666666666,0.2790697674418604,0.1333333333333333,0.0444444444444444,True,0
1,542881,2024,4,3,5,9,1,3.81,1.29,4.66,7.13,3.66,4.85,0.273,4.37,0.2,0.3125,0.275,0.2291666666666666,0.1458333333333333,False,1
1,664285,2024,4,1,8,9,1,2.91,1.11,3.25,8.63,2.81,3.08,0.298,3.41,0.3,0.2,0.375,0.2,0.0571428571428571,True,0
1,656288,2024,7,2,2,9,1,5.19,1.4,5.26,6.82,3.46,4.75,0.255,4.71,0.5,0.3333333333333333,0.358974358974359,0.1777777777777777,0.1111111111111111,False,1
1,656302,2024,4,1,6,9,3,3.47,1.07,3.1,10.65,3.09,3.44,0.293,3.31,0.3,0.2222222222222222,0.375,0.2222222222222222,0.0833333333333333,True,1
1,686613,2024,2,5,7,9,0,3.49,1.27,3.58,9.48,3.18,3.47,0.27,3.31,0.1,0.2222222222222222,0.2580645161290322,0.2222222222222222,0.1111111111111111,True,1
1,542881,2024,7,2,3,9,4,3.81,1.29,4.66,7.13,3.66,4.85,0.273,4.37,0.5,0.3617021276595745,0.425,0.1702127659574468,0.1063829787234042,False,1
1,542881,2024,5,2,2,9,1,3.81,1.29,4.66,7.13,3.66,4.85,0.273,4.37,0.4,0.2564102564102564,0.4571428571428571,0.2051282051282051,0.0769230769230769,False,1
1,607074,2024,3,1,5,9,2,3.96,1.22,4.39,10.03,2.93,4.09,0.285,4.14,0.6,0.3409090909090909,0.5263157894736842,0.1818181818181818,0.0909090909090909,True,0
1,676440,2024,6,2,6,9,3,3.47,1.12,3.56,9.69,2.28,3.72,0.2739999999999999,3.75,0.8,0.3555555555555555,0.6097560975609756,0.2444444444444444,0.0444444444444444,True,0
1,542881,2024,4,6,4,9,1,3.81,1.29,4.66,7.13,3.66,4.85,0.273,4.37,0.8,0.391304347826087,0.7,0.1304347826086956,0.0869565217391304,False,1
1,641482,2024,5,0,4,9,2,3.77,1.15,3.84,8.36,2.01,4.16,0.252,3.62,0.6,0.3409090909090909,0.5641025641025641,0.2045454545454545,0.0681818181818181,True,1
1,656288,2024,9,2,5,9,3,5.19,1.4,5.26,6.82,3.46,4.75,0.255,4.71,1.0,0.3829787234042553,0.7727272727272727,0.1276595744680851,0.0425531914893617,False,1
1,656288,2024,5,3,5,9,1,5.19,1.4,5.26,6.82,3.46,4.75,0.255,4.71,0.3,0.2439024390243902,0.3783783783783784,0.2926829268292683,0.048780487804878,False,1
1,666142,2024,8,1,3,9,5,3.14,1.14,2.99,10.77,3.24,3.46,0.289,3.31,0.0,0.088235294117647,0.1176470588235294,0.3235294117647059,0.0,True,0
1,542881,2024,7,1,4,9,3,3.81,1.29,4.66,7.13,3.66,4.85,0.273,4.37,0.4,0.25,0.3333333333333333,0.15,0.1,False,1
1,607625,2024,5,0,12,9,1,3.0,1.09,3.25,7.88,2.09,3.83,0.281,3.75,0.0,0.0909090909090909,0.1515151515151515,0.2727272727272727,0.0,True,1
1,543243,2024,8,2,9,9,5,3.84,1.09,3.12,10.98,2.11,2.82,0.312,3.64,0.0,0.1470588235294117,0.21875,0.2352941176470588,0.0294117647058823,True,0
1,650911,2024,7,2,1,9,2,3.32,1.24,3.0,7.58,2.18,3.19,0.275,3.56,0.4,0.2307692307692307,0.3428571428571428,0.1794871794871795,0.1025641025641025,True,1
1,656288,2024,3,6,1,9,4,5.19,1.4,5.26,6.82,3.46,4.75,0.255,4.71,1.2,0.4375,0.6341463414634146,0.2291666666666666,0.125,False,1
1,641154,2024,4,1,8,9,4,4.08,1.19,3.65,9.62,1.99,3.36,0.278,3.67,0.3,0.2105263157894736,0.2352941176470588,0.2105263157894736,0.1052631578947368,True,0
1,554430,2024,5,1,6,9,1,2.57,0.96,3.13,10.08,2.34,3.3,0.273,2.8,0.2,0.1842105263157894,0.2647058823529412,0.2631578947368421,0.1052631578947368,True,1
1,542881,2024,5,2,6,9,3,3.81,1.29,4.66,7.13,3.66,4.85,0.273,4.37,1.2,0.46,0.6428571428571429,0.22,0.14,False,1
1,656288,2024,3,2,3,9,0,5.19,1.4,5.26,6.82,3.46,4.75,0.255,4.71,0.3,0.2368421052631578,0.2903225806451613,0.1578947368421052,0.1052631578947368,False,0
1,608379,2024,3,5,6,9,2,3.35,1.19,3.65,7.83,2.43,4.14,0.262,4.05,0.1,0.088235294117647,0.2058823529411764,0.3235294117647059,0.0,True,0
1,641927,2024,3,3,8,10,1,3.98,1.0,3.82,9.62,2.17,3.83,0.294,3.22,0.4,0.2682926829268293,0.3783783783783784,0.2195121951219512,0.0975609756097561,True,0
1,542881,2024,4,5,7,9,2,3.81,1.29,4.66,7.13,3.66,4.85,0.273,4.37,0.4,0.3478260869565217,0.358974358974359,0.2608695652173913,0.1304347826086956,False,1
1,656288,2024,5,2,4,9,3,5.19,1.4,5.26,6.82,3.46,4.75,0.255,4.71,0.7,0.3617021276595745,0.525,0.2553191489361702,0.1276595744680851,False,0
1,676710,2024,2,3,5,9,1,4.36,1.12,4.65,8.58,2.5,4.35,0.278,3.86,0.7,0.275,0.4473684210526316,0.3,0.05,True,0
1,656288,2024,5,4,4,10,4,5.19,1.4,5.26,6.82,3.46,4.75,0.255,4.71,0.3,0.275,0.3142857142857143,0.3,0.1,False,0
1,656557,2024,4,3,7,9,0,3.12,1.14,3.32,7.76,2.42,3.58,0.291,4.11,0.7,0.3488372093023256,0.4871794871794871,0.3023255813953488,0.0930232558139534,True,1
1,621107,2024,9,0,5,9,5,3.59,1.15,3.77,7.29,1.31,3.81,0.276,3.67,0.7,0.3409090909090909,0.5121951219512195,0.3181818181818182,0.0681818181818181,True,1
1,542881,2024,4,1,3,9,0,3.81,1.29,4.66,7.13,3.66,4.85,0.273,4.37,0.3,0.2564102564102564,0.2571428571428571,0.3333333333333333,0.1025641025641025,False,0
1,607625,2024,3,0,5,9,2,3.0,1.09,3.25,7.88,2.09,3.83,0.281,3.75,0.3,0.275,0.4722222222222222,0.225,0.075,False,1
1,669373,2024,3,2,7,9,1,2.39,0.92,2.49,10.69,1.64,2.83,0.321,2.72,0.3,0.2888888888888888,0.2972972972972973,0.3111111111111111,0.1333333333333333,True,1
1,663903,2024,7,1,6,9,4,3.71,1.27,3.93,8.52,2.71,3.62,0.284,4.65,0.7,0.3488372093023256,0.6153846153846154,0.1860465116279069,0.0930232558139534,False,1
1,608379,2024,6,1,5,9,2,3.35,1.19,3.65,7.83,2.43,4.14,0.262,4.05,0.7,0.3636363636363636,0.5641025641025641,0.1818181818181818,0.1136363636363636,False,1
1,666142,2024,4,1,7,9,0,3.14,1.14,2.99,10.77,3.24,3.46,0.289,3.31,0.1,0.275,0.2,0.275,0.125,False,1
1,608379,2024,4,1,7,9,0,3.35,1.19,3.65,7.83,2.43,4.14,0.262,4.05,0.1,0.3488372093023256,0.2972972972972973,0.2093023255813953,0.1395348837209302,False,1
1,641927,2024,1,1,7,9,0,3.98,1.0,3.82,9.62,2.17,3.83,0.294,3.22,0.2,0.25,0.3142857142857143,0.25,0.125,True,0
1,607625,2024,8,2,4,9,4,3.0,1.09,3.25,7.88,2.09,3.83,0.281,3.75,0.8,0.3409090909090909,0.6428571428571429,0.2954545454545454,0.0454545454545454,False,1
1,666142,2024,4,5,6,9,1,3.14,1.14,2.99,10.77,3.24,3.46,0.289,3.31,0.9,0.3695652173913043,0.6744186046511628,0.2391304347826087,0.0652173913043478,False,1
1,607625,2024,6,1,4,9,1,3.0,1.09,3.25,7.88,2.09,3.83,0.281,3.75,0.9,0.392156862745098,0.5121951219512195,0.0980392156862745,0.1568627450980392,False,1
1,607625,2024,11,2,3,9,4,3.0,1.09,3.25,7.88,2.09,3.83,0.281,3.75,0.6,0.3777777777777777,0.5121951219512195,0.2,0.0666666666666666,False,1
1,676440,2024,2,4,6,9,1,3.47,1.12,3.56,9.69,2.28,3.72,0.2739999999999999,3.75,0.2,0.3191489361702128,0.358974358974359,0.2340425531914893,0.1702127659574468,True,1
1,663903,2024,5,3,3,9,2,3.71,1.27,3.93,8.52,2.71,3.62,0.284,4.65,1.0,0.3962264150943396,0.5227272727272727,0.0943396226415094,0.1320754716981132,False,0
1,608379,2024,5,1,3,9,2,3.35,1.19,3.65,7.83,2.43,4.14,0.262,4.05,1.0,0.3962264150943396,0.5227272727272727,0.0943396226415094,0.1320754716981132,False,1
1,542881,2024,11,2,2,9,5,3.81,1.29,4.66,7.13,3.66,4.85,0.273,4.37,0.2,0.275,0.3142857142857143,0.225,0.1,True,1
1,666142,2024,3,4,9,9,3,3.14,1.14,2.99,10.77,3.24,3.46,0.289,3.31,0.0,0.2051282051282051,0.1470588235294117,0.358974358974359,0.1025641025641025,False,1
1,608379,2024,6,0,5,9,2,3.35,1.19,3.65,7.83,2.43,4.14,0.262,4.05,0.6,0.3555555555555555,0.5,0.2,0.0444444444444444,False,0
1,608379,2024,5,2,6,9,2,3.35,1.19,3.65,7.83,2.43,4.14,0.262,4.05,0.8,0.3777777777777777,0.625,0.2,0.1111111111111111,False,0
1,607625,2024,4,3,8,9,2,3.0,1.09,3.25,7.88,2.09,3.83,0.281,3.75,0.0,0.1891891891891892,0.1470588235294117,0.3513513513513513,0.081081081081081,False,1
1,663903,2024,11,0,5,9,5,3.71,1.27,3.93,8.52,2.71,3.62,0.284,4.65,0.6,0.3555555555555555,0.5238095238095238,0.2222222222222222,0.0444444444444444,False,1
1,676710,2024,5,4,3,9,5,4.36,1.12,4.65,8.58,2.5,4.35,0.278,3.86,0.6,0.3095238095238095,0.5,0.1904761904761904,0.0476190476190476,True,1
1,666142,2024,6,2,7,9,4,3.14,1.14,2.99,10.77,3.24,3.46,0.289,3.31,0.2,0.2307692307692307,0.3055555555555556,0.3333333333333333,0.0769230769230769,False,0
1,678394,2024,5,3,6,9,3,4.49,1.36,4.19,8.48,3.55,3.87,0.281,4.56,0.7,0.3255813953488372,0.4358974358974359,0.1395348837209302,0.0697674418604651,True,1
1,607625,2024,6,4,4,9,4,3.0,1.09,3.25,7.88,2.09,3.83,0.281,3.75,0.5,0.3023255813953488,0.475,0.2790697674418604,0.0697674418604651,False,0
1,666142,2024,8,1,7,10,4,3.14,1.14,2.99,10.77,3.24,3.46,0.289,3.31,0.3,0.1891891891891892,0.2571428571428571,0.2972972972972973,0.054054054054054,False,0
1,571945,2024,8,0,3,9,5,5.35,1.28,4.24,6.4,1.31,4.08,0.26,4.65,0.6,0.3095238095238095,0.475,0.2142857142857142,0.0476190476190476,True,1
1,663903,2024,10,1,6,9,2,3.71,1.27,3.93,8.52,2.71,3.62,0.284,4.65,0.6,0.3333333333333333,0.5121951219512195,0.2444444444444444,0.0666666666666666,False,1
1,663903,2024,2,3,5,9,0,3.71,1.27,3.93,8.52,2.71,3.62,0.284,4.65,0.2,0.2,0.2894736842105263,0.275,0.05,False,0
1,684007,2024,6,1,3,9,2,2.91,1.02,3.72,9.03,1.45,3.62,0.2739999999999999,3.39,0.6,0.3571428571428571,0.625,0.119047619047619,0.0476190476190476,True,0
1,607625,2024,5,2,2,9,3,3.0,1.09,3.25,7.88,2.09,3.83,0.281,3.75,0.4,0.238095238095238,0.3846153846153846,0.238095238095238,0.0714285714285714,False,1
1,608379,2024,6,0,1,9,3,3.35,1.19,3.65,7.83,2.43,4.14,0.262,4.05,0.4,0.3076923076923077,0.2857142857142857,0.1794871794871795,0.0769230769230769,False,1
1,666142,2024,6,2,5,9,3,3.14,1.14,2.99,10.77,3.24,3.46,0.289,3.31,0.1,0.2631578947368421,0.2058823529411764,0.2368421052631578,0.1052631578947368,False,0
1,663903,2024,3,3,4,9,1,3.71,1.27,3.93,8.52,2.71,3.62,0.284,4.65,0.2,0.3255813953488372,0.5128205128205128,0.2093023255813953,0.0930232558139534,False,1
1,608379,2024,2,3,8,9,1,3.35,1.19,3.65,7.83,2.43,4.14,0.262,4.05,0.3,0.3095238095238095,0.5789473684210527,0.2619047619047619,0.0952380952380952,False,1
1,608379,2024,4,1,7,9,0,3.35,1.19,3.65,7.83,2.43,4.14,0.262,4.05,0.2,0.3255813953488372,0.2777777777777778,0.2325581395348837,0.1395348837209302,False,1
1,621107,2024,7,1,3,9,5,3.59,1.15,3.77,7.29,1.31,3.81,0.276,3.67,0.3,0.2162162162162162,0.2352941176470588,0.1351351351351351,0.081081081081081,True,0
1,663903,2024,5,2,6,9,0,3.71,1.27,3.93,8.52,2.71,3.62,0.284,4.65,0.2,0.3333333333333333,0.3142857142857143,0.1904761904761904,0.119047619047619,False,1
1,607625,2024,3,1,5,10,1,3.0,1.09,3.25,7.88,2.09,3.83,0.281,3.75,0.2,0.325,0.3333333333333333,0.15,0.1,False,1
1,608379,2024,7,3,6,9,1,3.35,1.19,3.65,7.83,2.43,4.14,0.262,4.05,0.5,0.3636363636363636,0.4146341463414634,0.1590909090909091,0.0681818181818181,False,1
1,676440,2024,4,0,3,9,2,3.47,1.12,3.56,9.69,2.28,3.72,0.2739999999999999,3.75,0.2,0.1470588235294117,0.1612903225806451,0.2352941176470588,0.088235294117647,True,1
1,666142,2024,6,2,6,9,4,3.14,1.14,2.99,10.77,3.24,3.46,0.289,3.31,0.6,0.3777777777777777,0.5238095238095238,0.2,0.0666666666666666,False,1
1,607625,2024,4,1,10,9,0,3.0,1.09,3.25,7.88,2.09,3.83,0.281,3.75,0.5,0.3555555555555555,0.4634146341463415,0.2444444444444444,0.0888888888888888,False,0
1,663903,2024,5,1,4,9,1,3.71,1.27,3.93,8.52,2.71,3.62,0.284,4.65,0.8,0.4081632653061224,0.6956521739130435,0.1632653061224489,0.0612244897959183,False,1
1,607625,2024,2,2,8,9,0,3.0,1.09,3.25,7.88,2.09,3.83,0.281,3.75,0.8,0.3617021276595745,0.6666666666666666,0.1914893617021276,0.0425531914893617,False,0
1,607074,2024,5,1,3,10,1,3.96,1.22,4.39,10.03,2.93,4.09,0.285,4.14,0.6,0.225,0.4473684210526316,0.25,0.025,True,0
1,607625,2024,8,3,4,9,4,3.0,1.09,3.25,7.88,2.09,3.83,0.281,3.75,0.9,0.3673469387755102,0.5454545454545454,0.1632653061224489,0.0612244897959183,False,1
1,663903,2024,7,2,6,9,7,3.71,1.27,3.93,8.52,2.71,3.62,0.284,4.65,1.1,0.4117647058823529,0.6222222222222222,0.1372549019607843,0.0784313725490196,False,1
1,669923,2024,5,0,4,9,1,3.53,1.07,3.26,8.43,1.08,3.58,0.264,3.41,0.6,0.2439024390243902,0.4615384615384615,0.2682926829268293,0.024390243902439,True,1
1,666142,2024,3,1,9,9,1,3.14,1.14,2.99,10.77,3.24,3.46,0.289,3.31,1.1,0.4,0.6585365853658537,0.3,0.14,False,1
1,666142,2024,4,3,11,9,1,3.14,1.14,2.99,10.77,3.24,3.46,0.289,3.31,0.8,0.375,0.6739130434782609,0.1875,0.0416666666666666,False,0
